season,date,home_team,away_team,temperature,divisional,week,game_time,over_under,day,ou_result,win_percentage_home,win_percentage_away,spread_home,spread_away,result_home,result_away,vs_line_home,vs_line_away,after_bye_home,after_bye_away,actual_result_home,actual_result_away
2023,2023-10-29,LAC,CHI,76,0,8,night,45.5,Sun,under,0.294,0.412,-10.5,10.5,W 30-13,L 13-30,covered,did not cover,0,0,-17,17
2023,2023-10-05,WAS,CHI,70,0,5,night,44.5,Thu,over,0.235,0.412,-6,6,L 20-40,W 40-20,did not cover,covered,0,0,20,-20
2023,2023-10-01,CAR,MIN,78,0,4,early,46.5,Sun,under,0.118,0.412,4.5,-4.5,L 13-21,W 21-13,did not cover,covered,0,0,8,-8
2023,2023-09-24,MIN,LAC,67,0,3,early,53,Sun,under,0.412,0.294,-1,1,L 24-28,W 28-24,did not cover,covered,0,0,4,-4
2023,2023-12-24,NYJ,WAS,45,0,16,early,37.5,Sun,over,0.412,0.235,-3,3,W 30-28,L 28-30,did not cover,covered,0,0,-2,2
2023,2023-10-29,NYG,NYJ,52,0,8,early,34.5,Sun,under,0.353,0.412,3.5,-3.5,L 10-13 (OT),W 13-10 (OT),covered,did not cover,0,1,3,-3
2023,2023-09-24,NYJ,NWE,64,1,3,early,35.5,Sun,under,0.412,0.235,2.5,-2.5,L 10-15,W 15-10,did not cover,covered,0,0,5,-5
2023,2023-11-06,NYJ,LAC,48,0,9,night,41,Mon,under,0.412,0.294,3,-3,L 6-27,W 27-6,did not cover,covered,0,0,21,-21
2022,2023-01-01,ATL,ARI,66,0,17,early,41,Sun,under,0.412,0.235,-6,6,W 20-19,L 19-20,did not cover,covered,0,0,-1,1
2022,2022-12-18,NOR,ATL,49,1,15,early,43.5,Sun,under,0.412,0.412,-4,4,W 21-18,L 18-21,did not cover,covered,1,1,-3,3
2022,2022-11-20,ATL,CHI,41,0,11,early,49,Sun,over,0.412,0.176,-2.5,2.5,W 27-24,L 24-27,covered,did not cover,0,0,-3,3
2022,2022-10-30,ATL,CAR,72,1,8,early,41,Sun,over,0.412,0.412,-4,4,W 37-34 (OT),L 34-37 (OT),did not cover,covered,0,0,-3,3
2022,2022-10-02,ATL,CLE,68,0,4,early,47.5,Sun,under,0.412,0.412,1,-1,W 23-20,L 20-23,covered,did not cover,0,0,-3,3
2022,2022-09-11,ATL,NOR,80,1,1,early,43.5,Sun,over,0.412,0.412,5.5,-5.5,L 26-27,W 27-26,covered,did not cover,0,0,1,-1
2022,2022-09-18,LAR,ATL,74,0,2,afternoon,46.5,Sun,over,0.294,0.412,-10,10,W 31-27,L 27-31,did not cover,covered,0,0,-4,4
2022,2022-11-10,CAR,ATL,61,1,10,night,41.5,Thu,under,0.412,0.412,2.5,-2.5,W 25-15,L 15-25,covered,did not cover,0,0,-10,10
2022,2023-01-08,NOR,CAR,62,1,18,early,41.5,Sun,under,0.412,0.412,-3.5,3.5,L 7-10,W 10-7,did not cover,covered,0,0,3,-3
2022,2022-11-27,CAR,DEN,66,0,12,early,36,Sun,under,0.412,0.294,1,-1,W 23-10,L 10-23,covered,did not cover,0,0,-13,13
2022,2022-09-25,CAR,NOR,68,1,3,early,41,Sun,under,0.412,0.412,2.5,-2.5,W 22-14,L 14-22,covered,did not cover,0,0,-8,8
2022,2022-09-11,CAR,CLE,80,0,1,early,42,Sun,over,0.412,0.412,-1.5,1.5,L 24-26,W 26-24,did not cover,covered,0,0,2,-2
2022,2022-10-16,LAR,CAR,72,0,6,afternoon,41.5,Sun,under,0.294,0.412,-10,10,W 24-10,L 10-24,covered,did not cover,0,0,-14,14
2022,2022-10-02,CAR,ARI,66,0,4,afternoon,43.5,Sun,under,0.412,0.235,-1,1,L 16-26,W 26-16,did not cover,covered,0,0,10,-10
2022,2022-12-24,CLE,NOR,6,0,16,early,32,Sat,under,0.412,0.412,-3,3,L 10-17,W 17-10,did not cover,covered,0,0,7,-7
2022,2022-12-04,HOU,CLE,37,0,13,early,46.5,Sun,under,0.206,0.412,8,-8,L 14-27,W 27-14,did not cover,covered,0,0,13,-13
2022,2022-09-18,CLE,NYJ,80,0,2,early,39.5,Sun,over,0.412,0.412,-6.5,6.5,L 30-31,W 31-30,did not cover,covered,0,0,1,-1
2022,2022-11-20,NOR,LAR,48,0,11,early,39,Sun,over,0.412,0.294,-2.5,2.5,W 27-20,L 20-27,covered,did not cover,0,0,-7,7
2022,2022-10-30,NOR,LVR,68,0,8,early,49.5,Sun,under,0.412,0.353,1.5,-1.5,W 24-0,L 0-24,covered,did not cover,0,0,-24,24
2022,2022-10-20,ARI,NOR,89,0,7,night,44,Thu,over,0.235,0.412,-2.5,2.5,W 42-34,L 34-42,covered,did not cover,0,0,-8,8
2022,2022-11-27,NYJ,CHI,50,0,12,early,38.5,Sun,over,0.412,0.176,-7,7,W 31-10,L 10-31,covered,did not cover,0,0,-21,21
2022,2022-12-24,TEN,HOU,22,1,16,early,35.5,Sat,under,0.412,0.206,-3,3,L 14-19,W 19-14,did not cover,covered,0,0,5,-5
2022,2022-11-13,TEN,DEN,36,0,10,early,39,Sun,under,0.412,0.294,-2.5,2.5,W 17-10,L 10-17,covered,did not cover,0,1,-7,7
2022,2022-10-23,TEN,IND,74,1,7,early,41.5,Sun,under,0.412,0.265,-2.5,2.5,W 19-10,L 10-19,covered,did not cover,1,0,-9,9
2022,2022-10-02,IND,TEN,62,1,4,early,43,Sun,under,0.265,0.412,-3.5,3.5,L 17-24,W 24-17,did not cover,covered,0,0,7,-7
2022,2022-09-25,TEN,LVR,77,0,3,early,45.5,Sun,over,0.412,0.353,2,-2,W 24-22,L 22-24,covered,did not cover,0,0,-2,2
2022,2022-10-30,HOU,TEN,72,1,8,afternoon,39,Sun,under,0.206,0.412,3.5,-3.5,L 10-17,W 17-10,did not cover,covered,0,0,7,-7
2021,2021-12-26,ATL,DET,69,0,16,early,42,Sun,under,0.412,0.206,-6.5,6.5,W 20-16,L 16-20,did not cover,covered,0,0,-4,4
2021,2021-12-12,CAR,ATL,48,1,14,early,41,Sun,over,0.294,0.412,-2.5,2.5,L 21-29,W 29-21,did not cover,covered,1,0,8,-8
2021,2021-11-28,JAX,ATL,61,0,12,early,45.5,Sun,under,0.176,0.412,2,-2,L 14-21,W 21-14,did not cover,covered,0,0,7,-7
2021,2021-10-31,ATL,CAR,58,1,8,early,47,Sun,under,0.412,0.294,-3,3,L 13-19,W 19-13,did not cover,covered,0,0,6,-6
2021,2021-10-10,ATL,NYJ,63,0,5,early,45,Sun,over,0.412,0.235,-2.5,2.5,W 27-20,L 20-27,covered,did not cover,0,0,-7,7
2021,2021-10-03,ATL,WAS,73,0,4,early,48,Sun,over,0.412,0.412,2,-2,L 30-34,W 34-30,did not cover,covered,0,0,4,-4
2021,2021-09-19,JAX,DEN,80,0,2,early,45,Sun,under,0.176,0.412,6,-6,L 13-23,W 23-13,did not cover,covered,0,0,10,-10
2021,2021-12-12,DEN,DET,63,0,14,afternoon,42,Sun,over,0.412,0.206,-11,11,W 38-10,L 10-38,covered,did not cover,0,0,-28,28
2021,2021-10-31,DEN,WAS,41,0,8,afternoon,45,Sun,under,0.412,0.412,-3.5,3.5,W 17-10,L 10-17,covered,did not cover,0,0,-7,7
2021,2021-09-26,DEN,NYJ,82,0,3,afternoon,41.5,Sun,under,0.412,0.235,-10,10,W 26-0,L 0-26,covered,did not cover,0,0,-26,26
2021,2021-09-12,NYG,DEN,82,0,1,afternoon,41.5,Sun,under,0.235,0.412,3,-3,L 13-27,W 27-13,did not cover,covered,0,0,14,-14
2021,2021-12-12,HOU,SEA,54,0,14,early,40.5,Sun,over,0.235,0.412,9,-9,L 13-33,W 33-13,did not cover,covered,0,0,20,-20
2021,2022-01-02,SEA,DET,37,0,17,afternoon,41.5,Sun,over,0.412,0.206,-7,7,W 51-29,L 29-51,covered,did not cover,0,0,-22,22
2021,2021-12-26,SEA,CHI,25,0,16,afternoon,41.5,Sun,over,0.412,0.353,-6.5,6.5,L 24-25,W 25-24,did not cover,covered,0,0,1,-1
2021,2021-10-31,SEA,JAX,54,0,8,afternoon,44.5,Sun,under,0.412,0.176,-3.5,3.5,W 31-7,L 7-31,covered,did not cover,0,1,-24,24
2021,2021-11-29,WAS,SEA,41,0,12,night,47,Mon,under,0.412,0.412,0,0,W 17-15,L 15-17,covered,did not cover,0,0,-2,2
2021,2022-01-09,NYG,WAS,38,1,18,early,37.5,Sun,under,0.235,0.412,7,-7,L 7-22,W 22-7,did not cover,covered,0,0,15,-15
2021,2021-09-16,WAS,NYG,71,1,2,night,40.5,Thu,over,0.412,0.235,-3.5,3.5,W 30-29,L 29-30,did not cover,covered,0,0,-1,1
2023,2023-11-26,NYG,NWE,43,0,12,early,34,Sun,under,0.353,0.235,4,-4,W 10-7,L 7-10,covered,did not cover,0,1,-3,3
2023,2023-11-19,WAS,NYG,56,1,11,early,38,Sun,over,0.235,0.353,-9,9,L 19-31,W 31-19,did not cover,covered,0,0,12,-12
2023,2023-10-22,NYG,WAS,54,1,7,early,36.5,Sun,under,0.353,0.235,3,-3,W 14-7,L 7-14,covered,did not cover,0,0,-7,7
2023,2023-09-17,ARI,NYG,97,0,2,afternoon,36.5,Sun,over,0.235,0.353,4.5,-4.5,L 28-31,W 31-28,covered,did not cover,0,0,3,-3
2023,2023-11-26,TEN,CAR,51,0,12,early,36.5,Sun,under,0.353,0.118,-3.5,3.5,W 17-10,L 10-17,covered,did not cover,0,0,-7,7
2023,2023-09-17,TEN,LAC,64,0,2,early,45.5,Sun,over,0.353,0.294,2.5,-2.5,W 27-24 (OT),L 24-27 (OT),covered,did not cover,0,0,-3,3
2022,2022-11-20,DEN,LVR,49,1,11,afternoon,41,Sun,under,0.294,0.353,-2.5,2.5,L 16-22 (OT),W 22-16 (OT),did not cover,covered,0,0,6,-6
2022,2022-11-13,LVR,IND,56,0,10,afternoon,41,Sun,over,0.353,0.265,-4,4,L 20-25,W 25-20,did not cover,covered,0,0,5,-5
2022,2022-10-23,LVR,HOU,63,0,7,afternoon,46,Sun,over,0.353,0.206,-7,7,W 38-20,L 20-38,covered,did not cover,1,1,-18,18
2022,2022-10-02,LVR,DEN,91,1,4,afternoon,45.5,Sun,over,0.353,0.294,-2.5,2.5,W 32-23,L 23-32,covered,did not cover,0,0,-9,9
2022,2022-09-18,LVR,ARI,90,0,2,afternoon,51.5,Sun,over,0.353,0.235,-5.5,5.5,L 23-29 (OT),W 29-23 (OT),did not cover,covered,0,0,6,-6
2022,2022-12-08,LAR,LVR,58,0,14,night,44.5,Thu,under,0.294,0.353,6,-6,W 17-16,L 16-17,covered,did not cover,0,0,-1,1
2021,2022-01-02,CHI,NYG,25,0,17,early,36.5,Sun,under,0.353,0.235,-6.5,6.5,W 29-3,L 3-29,covered,did not cover,0,0,-26,26
2021,2021-11-25,DET,CHI,44,1,12,early,41,Thu,under,0.206,0.353,3,-3,L 14-16,W 16-14,covered,did not cover,0,0,2,-2
2021,2021-10-03,CHI,DET,72,1,4,early,41.5,Sun,under,0.353,0.206,-3,3,W 24-14,L 14-24,covered,did not cover,0,0,-10,10
2024,2024-11-10,CHI,NWE,60,0,10,early,38.5,Sun,under,0.333,0.231,-6,6,L 3-19,W 19-3,did not cover,covered,0,0,16,-16
2024,2024-10-13,CHI,JAX,54,0,6,early,45,Sun,over,0.333,0.167,1,-1,W 35-16,L 16-35,covered,did not cover,0,0,-19,19
2024,2024-10-06,CHI,CAR,74,0,5,early,40.5,Sun,over,0.333,0.25,-4,4,W 36-10,L 10-36,covered,did not cover,0,0,-26,26
2024,2024-09-08,CHI,TEN,67,0,1,early,44.5,Sun,under,0.333,0.25,-3.5,3.5,W 24-17,L 17-24,covered,did not cover,0,0,-7,7
2024,2024-11-03,CIN,LVR,67,0,9,early,45,Sun,over,0.333,0.167,-7,7,W 41-24,L 24-41,covered,did not cover,0,0,-17,17
2024,2024-10-20,CLE,CIN,62,1,7,early,41,Sun,under,0.25,0.333,5.5,-5.5,L 14-21,W 21-14,did not cover,covered,0,0,7,-7
2024,2024-09-29,CAR,CIN,78,0,4,early,47,Sun,over,0.25,0.333,4.5,-4.5,L 24-34,W 34-24,did not cover,covered,0,0,10,-10
2024,2024-09-08,CIN,NWE,66,0,1,early,41,Sun,under,0.333,0.231,-7.5,7.5,L 10-16,W 16-10,did not cover,covered,0,0,6,-6
2024,2024-10-13,NYG,CIN,63,0,6,night,46.5,Sun,under,0.167,0.333,3.5,-3.5,L 7-17,W 17-7,did not cover,covered,0,0,10,-10
2024,2024-11-17,NOR,CLE,76,0,11,early,44,Sun,over,0.333,0.25,1,-1,W 35-14,L 14-35,covered,did not cover,0,1,-21,21
2024,2024-11-03,CAR,NOR,66,1,9,early,43.5,Sun,over,0.25,0.333,7,-7,W 23-22,L 22-23,covered,did not cover,0,0,-1,1
2024,2024-09-08,NOR,CAR,77,1,1,early,41.5,Sun,over,0.333,0.25,-4,4,W 47-10,L 10-47,covered,did not cover,0,0,-37,37
2023,2023-12-03,NWE,LAC,44,0,13,early,39,Sun,under,0.235,0.294,5.5,-5.5,L 0-6,W 6-0,did not cover,covered,0,0,6,-6
2022,2022-12-25,LAR,DEN,83,0,16,afternoon,36.5,Sun,over,0.294,0.294,3,-3,W 51-14,L 14-51,covered,did not cover,0,0,-37,37
2022,2022-12-18,DEN,ARI,37,0,15,afternoon,36.5,Sun,over,0.294,0.235,-1.5,1.5,W 24-15,L 15-24,covered,did not cover,0,0,-9,9
2022,2022-09-18,DEN,HOU,77,0,2,afternoon,45.5,Sun,under,0.294,0.206,-10,10,W 16-9,L 9-16,did not cover,covered,0,0,-7,7
2022,2022-10-06,DEN,IND,69,0,5,night,42,Thu,under,0.294,0.265,-3,3,L 9-12 (OT),W 12-9 (OT),did not cover,covered,0,0,3,-3
2022,2022-11-13,LAR,ARI,68,1,10,afternoon,39.5,Sun,over,0.294,0.235,-2.5,2.5,L 17-27,W 27-17,did not cover,covered,0,0,10,-10
2022,2022-09-25,ARI,LAR,0,1,3,afternoon,48.5,Sun,under,0.235,0.294,3.5,-3.5,L 12-20,W 20-12,did not cover,covered,0,0,8,-8
2021,2021-10-24,NYG,CAR,57,0,7,early,42.5,Sun,under,0.235,0.294,3,-3,W 25-3,L 3-25,covered,did not cover,0,0,-22,22
2021,2021-09-12,CAR,NYJ,81,0,1,early,45,Sun,under,0.294,0.235,-4,4,W 19-14,L 14-19,covered,did not cover,0,0,-5,5
2021,2021-09-23,HOU,CAR,77,0,3,night,43.5,Thu,under,0.235,0.294,9,-9,L 9-24,W 24-9,did not cover,covered,0,0,15,-15
2022,2023-01-08,IND,HOU,36,1,18,early,37.5,Sun,over,0.265,0.206,-2.5,2.5,L 31-32,W 32-31,did not cover,covered,0,0,1,-1
2022,2022-09-11,HOU,IND,88,1,1,early,45.5,Sun,under,0.206,0.265,7,-7,T 20-20 (OT),T 20-20 (OT),covered,did not cover,0,0,-0,-0
2024,2024-11-10,CAR,NYG,40,0,10,early,40.5,Sun,under,0.25,0.167,6.5,-6.5,W 20-17 (OT),L 17-20 (OT),covered,did not cover,0,0,-3,3
2024,2024-09-22,LVR,CAR,86,0,3,afternoon,40,Sun,over,0.167,0.25,-5.5,5.5,L 22-36,W 36-22,did not cover,covered,0,0,14,-14
2024,2024-09-22,CLE,NYG,76,0,3,early,38.5,Sun,under,0.25,0.167,-6.5,6.5,L 15-21,W 21-15,did not cover,covered,0,0,6,-6
2024,2024-09-15,JAX,CLE,80,0,2,early,41,Sun,under,0.167,0.25,-3,3,L 13-18,W 18-13,did not cover,covered,0,0,5,-5
2024,2024-09-29,LVR,CLE,99,0,4,afternoon,36.5,Sun,under,0.167,0.25,2.5,-2.5,W 20-16,L 16-20,covered,did not cover,0,0,-4,4
2024,2024-10-27,NWE,NYJ,53,1,8,early,41,Sun,over,0.231,0.25,7,-7,W 25-22,L 22-25,covered,did not cover,0,0,-3,3
2024,2024-09-15,TEN,NYJ,80,0,2,early,41,Sun,push,0.25,0.25,3.5,-3.5,L 17-24,W 24-17,did not cover,covered,0,0,7,-7
2024,2024-09-19,NYJ,NWE,75,1,3,night,38.5,Thu,under,0.25,0.231,-6,6,W 24-3,L 3-24,covered,did not cover,0,0,-21,21
2024,2024-11-03,TEN,NWE,75,0,9,early,38.5,Sun,under,0.25,0.231,-3.5,3.5,W 20-17 (OT),L 17-20 (OT),did not cover,covered,0,0,-3,3
2023,2023-09-10,WAS,ARI,76,0,1,early,38.5,Sun,under,0.235,0.235,-6.5,6.5,W 20-16,L 16-20,did not cover,covered,0,0,-4,4
2023,2023-11-05,NWE,WAS,62,0,9,early,40.5,Sun,under,0.235,0.235,-2.5,2.5,L 17-20,W 20-17,did not cover,covered,0,0,3,-3
2021,2021-12-19,JAX,HOU,80,1,15,early,40,Sun,over,0.176,0.235,-6,6,L 16-30,W 30-16,did not cover,covered,0,0,14,-14
2021,2021-11-28,HOU,NYJ,57,0,12,early,44.5,Sun,under,0.235,0.235,-2.5,2.5,L 14-21,W 21-14,did not cover,covered,0,0,7,-7
2021,2021-09-12,HOU,JAX,84,1,1,early,45,Sun,over,0.235,0.176,3,-3,W 37-21,L 21-37,covered,did not cover,0,0,-16,16
2021,2021-12-26,NYJ,JAX,47,0,16,early,41,Sun,over,0.235,0.176,-1.5,1.5,W 26-21,L 21-26,covered,did not cover,0,0,-5,5
2022,2022-09-25,CHI,HOU,66,0,3,early,39,Sun,over,0.176,0.206,-3,3,W 23-20,L 20-23,push,push,0,0,-3,3
